completion,preds
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Favor","Trump, "
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Support"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None","Trump, Favor"
"Clinton, Against","Clinton, Against"
"Trump, None",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None","Trump, Favor"
"Trump, Favor",", "
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Favor","Trump, "
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Favor","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against","Trump, "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, "
"Trump, Favor","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against",", "
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
