completion,preds
"Clinton, Favor","Clinton, Against"
"Clinton, None",", None"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, None"
"Clinton, Against","Clinton, Against"
"Clinton, Favor","Clinton, Favor"
"Clinton, None","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Clinton, Favor"
"Clinton, Favor","Clinton, Favor"
"Clinton, None","Clinton, Against"
"Clinton, Against",", None"
"Clinton, Against","Clinton, Against"
"Clinton, None","Clinton, None"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Favor","Clinton, Against"
"Clinton, None",", Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Favor"
"Clinton, Against","Clinton, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against",", None"
"Clinton, Against","Clinton, Favor"
"Clinton, Against","Clinton, Against"
"Clinton, Favor","Clinton, Favor"
"Clinton, Favor","Clinton, Favor"
"Clinton, Favor","Clinton, Favor"
"Clinton, None",", None"
"Clinton, Against","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None",", None"
"Trump, Against","Trump, Against"
"Trump, None","Clinton, None"
"Trump, None","Clinton, None"
"Trump, Against","Trump, Favor"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, None","Clinton, Against"
"Trump, None",", None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Clinton, Against"
"Trump, Against",", None"
"Trump, None",", None"
"Trump, Against","Clinton, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, None","Clinton, None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, Favor","Trump, Favor"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, None",", None"
"Trump, Favor","Trump, Favor"
"Trump, Against","Clinton, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None",", None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Clinton, Against"
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None",", Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None",", Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, None",", None"
"Trump, None",", None"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, None",", Against"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, None"
"Trump, Against","Trump, Favor"
"Trump, None",", None"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Clinton, Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Clinton, None"
"Trump, None",", Against"
"Trump, Against","Trump, Favor"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Clinton, Against"
"Trump, None",", None"
"Trump, Against","Trump, Favor"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None",", None"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, None","Trump, None"
"Trump, None",", None"
"Trump, None","Clinton, None"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Clinton, None"
"Trump, None","Clinton, Favor"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, None",", Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", Against"
"Trump, None",", None"
"Trump, Against","Trump, Favor"
"Trump, Against","Clinton, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
