completion,preds
"Trump, None",", None"
"Trump, Against",", None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, None",", None"
"Trump, Against",", None"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, None",", Against"
"Trump, Against","Trump, None"
"Trump, None","Trump, Favor"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Clinton, Against"
"Trump, None",", Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None",", Favor"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, None",", None"
"Trump, None","Trump, None"
"Trump, None","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Clinton, Against"
"Trump, None","Trump, Favor"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, None",", None"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, Favor",", None"
"Trump, Favor","Trump, Favor"
"Trump, None",", Against"
"Trump, None",", None"
"Trump, Against","Trump, Against"
"Trump, Against",", None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
