completion,preds
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Trump, "
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, "
"Clinton, None","Trump, Favor"
"Clinton, Against",", "
"Clinton, None","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Favor"
"Clinton, Favor",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None",", Against"
"Clinton, None","Trump, "
"Clinton, Against",", Support"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Clinton, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, "
"Clinton, Favor",", Favor"
"Clinton, Against",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, "
"Clinton, Favor",", "
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, Favor"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, None",", "
"Clinton, Favor",", Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, "
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Clinton, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", Support"
"Clinton, Favor","Trump, "
"Clinton, Favor",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Clinton, Against"
"Trump, None",", Favor"
"Trump, Favor",", Favor"
"Trump, Favor","Trump, "
"Trump, None","Trump, Favor"
"Trump, Against",", Against"
"Trump, Against","Trump, "
"Trump, None","Trump, Favor"
"Trump, Against",", Favor"
"Trump, None","Trump, "
"Trump, None","Trump, Favor"
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None",", Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, "
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, "
"Trump, Against","Trump, "
"Trump, Against",", Against"
"Trump, Favor",", "
"Trump, None","Trump, Favor"
"Trump, Favor","Trump, "
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Favor",", Against"
"Trump, Against",", Favor"
"Trump, Favor",", Favor"
"Trump, Favor",", "
"Trump, Against",", Against"
"Trump, None","Trump, "
"Trump, Against","Trump, Favor"
"Trump, Against",", "
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against",", Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Favor",", Favor"
"Trump, Favor","Trump, "
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, "
"Trump, None","Trump, Favor"
"Trump, Favor",", Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Favor",", "
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, "
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, None",", "
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor",", Favor"
"Trump, None",", Against"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, "
"Trump, Favor","Trump, "
"Trump, Favor",", Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against",", Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Favor",", Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", Favor"
"Trump, None","Trump, "
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, None",", Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None",", Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, Against","Trump, "
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, "
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against",", "
