completion,preds
"Clinton, Favor",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Favor",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Favor",", Favor"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, None",", Against"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, None",", Against"
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against",", Against"
"Clinton, None",", Against"
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Against"
"Clinton, Favor",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Favor",", "
"Clinton, Favor",", Against"
"Clinton, None","Trump, Against"
"Clinton, None",", Against"
"Clinton, Against",", "
"Clinton, Against","Clinton, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Against"
"Clinton, Against","Trump, Against"
"Clinton, None",", Against"
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, Favor"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Favor",", Against"
"Clinton, Favor",", Against"
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Favor",", Favor"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against","Clinton, Against"
"Trump, None",", Favor"
"Trump, Favor",", Against"
"Trump, Favor",", Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None",", Favor"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", Against"
"Trump, None","Trump, Favor"
"Trump, Favor","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, Favor",", Against"
"Trump, Against",", Against"
"Trump, Favor",", Against"
"Trump, Favor",", Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, Favor",", Against"
"Trump, Favor",", Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor",", Against"
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, Favor","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None","Trump, Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against",", "
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None",", Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", Against"
"Trump, Against",", "
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, Favor",", Against"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", Favor"
"Trump, Against",", Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Favor",", Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against",", "
