completion,preds
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, None","Clinton, None"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, None"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Favor"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, None"
"Trump, None","Clinton, None"
"Trump, Favor","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Against","Clinton, None"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, None"
"Trump, Against","Clinton, Favor"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Favor"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Clinton, Against"
"Trump, Against","Clinton, None"
"Trump, Against","Clinton, None"
"Trump, Favor","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, None"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, None"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, None"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Favor"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, None"
"Trump, Against","Clinton, Against"
