completion,preds
"Clinton, Favor","Trump, "
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, Against",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, Favor",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, "
"Clinton, None",", "
"Clinton, None",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, None","Trump, Favor"
"Clinton, Against",", "
"Clinton, Favor","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Favor",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None",", "
"Clinton, None","Trump, "
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Against",", Favor"
"Clinton, Favor","Trump, "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", Favor"
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, "
"Clinton, Favor",", "
"Clinton, Favor","Trump, "
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", "
"Clinton, Favor",", Favor"
"Clinton, None",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, Favor",", "
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, "
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Favor","Trump, "
"Clinton, Favor",", "
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Trump, None",", Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Favor"
"Trump, Against",", "
"Trump, Against","Trump, "
"Trump, None","Trump, Against"
"Trump, Against","Trump, "
"Trump, None",", Favor"
"Trump, None",", Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None",", Favor"
"Trump, None",", Favor"
"Trump, None",", Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None",", Favor"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None","Trump, "
"Trump, Favor",", "
"Trump, None","Trump, Favor"
"Trump, Against",", "
"Trump, None","Trump, Favor"
"Trump, Favor",", "
"Trump, Against","Trump, Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against",", "
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", Favor"
"Trump, Against",", "
"Trump, None",", Favor"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Favor",", Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Favor","Trump, "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, Against",", Favor"
"Trump, Favor",", Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor",", "
"Trump, Against","Trump, Favor"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against",", Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None",", Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", "
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, "
"Trump, Against",", Favor"
"Trump, Against",", Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None",", Favor"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None",", Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", Against"
"Trump, Against",", "
"Trump, Against",", Favor"
"Trump, Against",", Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against",", "
