completion,preds
"Clinton, Against","Clinton, Against"
"Clinton, Favor","Clinton, Favor"
"Clinton, None","Trump, Against"
"Clinton, Against",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Clinton, Against"
"Clinton, Favor","Clinton, None"
"Clinton, None","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against","Clinton, Against"
"Clinton, None","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Favor","Trump, Against"
"Clinton, None",", Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Clinton, Favor"
"Clinton, Against","Clinton, Against"
"Clinton, Favor","Clinton, Favor"
"Clinton, Favor","Clinton, Against"
"Clinton, Favor","Clinton, Favor"
"Clinton, None",", Favor"
"Clinton, Against","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, None"
"Trump, None","Clinton, None"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, None",", Against"
"Trump, Against",", Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, Favor","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None",", None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Against"
"Trump, None",", Against"
"Trump, Favor","Trump, Favor"
"Trump, Against",", "
"Trump, Against",", Against"
"Trump, Favor","Trump, Favor"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, None",", None"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", Against"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, None",", None"
"Trump, Against","Trump, "
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, None",", Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, None","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, None",", Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None",", None"
"Trump, None",", None"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Clinton, Against"
"Trump, None",", Against"
"Trump, None","Clinton, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", None"
"Trump, Favor","Trump, "
"Trump, None",", "
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, Against","Trump, Favor"
