completion,preds
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against",", Against"
"Clinton, None","Trump, Favor"
"Clinton, None",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Favor",", Favor"
"Clinton, Against",", Against"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Favor"
"Clinton, Favor","Trump, "
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Clinton, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, None",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Favor",", "
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None","Trump, Favor"
"Clinton, Against","Trump, Favor"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, Favor","Trump, Favor"
"Clinton, None",", Against"
"Clinton, Against","Clinton, Against"
"Trump, None",", Favor"
"Trump, Favor","Trump, Favor"
"Trump, Favor",", Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None",", "
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", Favor"
"Trump, Against","Trump, Favor"
"Trump, None",", Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None",", Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Favor",", Favor"
"Trump, Favor","Trump, Support"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against",", Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None",", Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, Against",", Favor"
