completion,preds
"Clinton, None","Clinton, None"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, None"
"Clinton, Against","Clinton, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, None"
"Clinton, Against","Trump, None"
"Clinton, Against","Trump, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Favor","Clinton, Favor"
"Clinton, Favor","Clinton, Favor"
"Clinton, Favor","Clinton, Favor"
"Clinton, None","Clinton, None"
"Clinton, Against","Clinton, Against"
"Trump, None","Clinton, None"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Clinton, None"
"Trump, Against","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Favor","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Clinton, Against"
"Trump, None","Trump, None"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, None","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Favor","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
