completion,preds
"Clinton, None","Trump, None"
"Clinton, Against","Trump, "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, None","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None","Trump, None"
"Clinton, Against","Clinton, Against"
"Trump, None",", Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, None",", Favor"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, None",", Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, None",", Favor"
"Trump, Against","Trump, "
"Trump, Favor","Trump, None"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, None"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", Against"
"Trump, Favor","Trump, Against"
"Trump, Against",", Favor"
"Trump, Favor",", "
"Trump, Favor","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, Against",", Favor"
"Trump, None","Trump, "
"Trump, None","Trump, None"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None",", Favor"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", Favor"
"Trump, Favor",", Favor"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, None"
"Trump, Favor","Trump, None"
"Trump, None","Clinton, Against"
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, "
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None","Trump, "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Trump, None"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, None",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, None"
"Trump, Favor",", "
"Trump, None",", Favor"
"Trump, None","Trump, Against"
"Trump, Against","Trump, None"
"Trump, None","Trump, Against"
"Trump, Against","Trump, None"
"Trump, Against","Clinton, Against"
"Trump, Favor","Trump, Against"
"Trump, None",", Favor"
"Trump, None","Trump, Against"
"Trump, None",", Favor"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", Favor"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, None"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, None"
"Trump, Favor",", "
"Trump, Favor","Trump, Against"
"Trump, None","Trump, None"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
