completion,preds
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, None"
"Trump, None","None, None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","None, None"
"Trump, Against","Trump, Against"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Trump, Favor"
"Trump, Against","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","Trump, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Clinton, Against"
"Trump, Against","None, None"
"Trump, None","None, None"
"Trump, Against","None, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","None, None"
"Trump, Against","Trump, None"
"Trump, None","None, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, Against","Trump, Against"
"Trump, None","None, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","None, None"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","None, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","None, None"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","None, None"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","None, None"
"Trump, Against","Trump, None"
"Trump, Against","None, None"
"Trump, Against","None, None"
"Trump, Against","Trump, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, Against","None, None"
"Trump, Against","Trump, Against"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","None, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","None, None"
"Trump, Against","Trump, Favor"
"Trump, None","None, None"
"Trump, Against","None, None"
"Trump, Against","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Trump, Against"
"Trump, None","None, None"
"Trump, Against","Trump, Against"
"Trump, Against","None, None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Clinton, Against"
"Trump, None","None, None"
"Trump, Against","Trump, Favor"
"Trump, None","None, None"
"Trump, Against","None, None"
"Trump, Against","Trump, Against"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Trump, None"
"Trump, Against","Trump, Favor"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","None, None"
"Trump, None","None, None"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, Favor","Trump, None"
"Trump, Favor","Trump, Favor"
"Trump, None","None, None"
"Trump, None","None, None"
"Trump, Against","Trump, Favor"
"Trump, Against","None, None"
"Trump, Against","None, None"
"Trump, Against","Trump, Favor"
