completion,preds
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, None"
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", None"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None",", Against"
"Trump, Favor","Trump, Favor"
"Trump, Against",", "
"Trump, Against","Clinton, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None",", "
"Trump, None",", None"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None",", Against"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Favor"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", None"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", Against"
"Trump, None","Clinton, "
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, Favor","Trump, Favor"
"Trump, None",", "
"Trump, None",", Against"
"Trump, Against","Trump, None"
"Trump, None",", None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, None"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None",", Against"
"Trump, None","Clinton, Against"
"Trump, None",", "
"Trump, None","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None","Clinton, "
"Trump, None",", None"
"Trump, None",", None"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, None",", None"
"Trump, Favor","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Favor"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
